Employee_ID,Department,Gender,Age,Education_Level,Years_at_Company,Job_Role,Monthly_Income,Training_Hours,Overtime,Work_Life_Balance,Job_Satisfaction,Performance_Score,Absenteeism_Days,Promotion_in_Last_5Years
1937,Operations,Female,35,Master,0,Engineer,33378.26,44,No,3,2,3,21,0
1938,Finance,Male,50,Bachelor,6,Consultant,29245.34,77,Yes,3,3,1,14,0
1939,Sales,Female,28,Bachelor,1,Manager,54181.4,4,Yes,4,3,4,12,1
1940,Sales,Female,56,Bachelor,28,Manager,94431.6,60,No,4,3,2,14,0
1941,Operations,Male,56,High School,6,Consultant,78519.13,40,No,2,4,2,4,0
1942,Operations,Male,33,High School,8,Analyst,81586.42,28,No,1,2,1,16,1
1943,HR,Male,33,PhD,27,Executive,42032.52,30,No,3,1,1,27,0
1944,IT,Male,30,Master,5,Analyst,115026.35,40,No,1,3,4,6,0
1945,HR,Female,27,PhD,25,Engineer,115263.05,76,Yes,4,3,2,6,0
1946,IT,Female,35,Bachelor,6,Manager,39276.28,77,Yes,1,1,2,29,1
1947,HR,Male,36,High School,28,Analyst,119410.31,76,No,3,4,3,10,0
1948,HR,Male,41,Bachelor,14,Analyst,95077.84,82,No,4,2,1,27,0
1949,IT,Male,57,Bachelor,16,Engineer,56425.61,96,No,2,2,1,13,0
1950,HR,Male,54,Master,20,Engineer,129415.75,11,No,2,3,4,11,0
1951,Finance,Male,23,High School,15,Consultant,139668.53,14,No,4,1,4,11,1
1952,HR,Male,37,PhD,28,Analyst,118269.67,29,No,3,1,2,3,0
1953,Operations,Male,56,Bachelor,4,Executive,139022.88,29,Yes,2,4,2,13,0
1954,Operations,Male,53,High School,23,Engineer,34006.0,69,Yes,2,2,1,1,0
1955,Marketing,Male,53,Master,2,Consultant,43548.09,63,No,4,4,4,23,0
1956,Sales,Male,24,Master,26,Executive,75097.6,62,Yes,1,4,5,16,0
1957,Marketing,Male,22,Master,18,Analyst,146108.34,33,No,3,4,2,11,0
1958,HR,Male,21,Bachelor,28,Executive,114828.52,49,No,3,3,4,28,0
1959,Marketing,Male,25,PhD,17,Analyst,95014.42,60,No,3,4,4,20,0
1960,Marketing,Female,37,High School,2,Executive,127152.65,68,No,1,3,2,27,0
1961,Sales,Male,39,High School,17,Executive,124016.65,89,No,2,3,4,11,0
1962,IT,Female,48,High School,16,Manager,105862.52,95,No,4,2,5,25,1
1963,Sales,Male,28,High School,4,Manager,50007.04,32,No,1,1,4,9,0
1964,IT,Female,40,Master,12,Consultant,80145.78,8,No,4,4,3,26,0
1965,Sales,Male,43,High School,22,Manager,47121.98,97,No,2,4,5,18,1
1966,Operations,Male,52,High School,5,Engineer,44043.07,58,No,3,2,1,23,0
1967,HR,Male,46,Bachelor,2,Engineer,143520.79,14,No,2,3,1,29,0
1968,Finance,Female,52,PhD,25,Manager,47364.78,98,Yes,1,3,3,9,1
1969,Finance,Male,53,High School,26,Consultant,118341.02,24,No,4,2,1,1,0
1970,Sales,Male,29,Bachelor,28,Engineer,111514.12,80,No,1,1,5,28,0
1971,Marketing,Male,33,PhD,18,Consultant,112721.5,4,No,4,1,4,14,0
1972,Finance,Male,57,Bachelor,12,Manager,83613.1,85,No,3,1,2,20,0
1973,Sales,Male,49,Bachelor,16,Analyst,134815.35,47,No,1,3,2,15,0
1974,HR,Male,27,Bachelor,7,Engineer,146806.14,27,Yes,1,1,1,24,1
1975,IT,Male,39,High School,7,Manager,37479.95,9,Yes,4,4,3,22,0
1976,Operations,Male,35,PhD,6,Engineer,90202.1,71,No,4,3,1,28,0
1977,Finance,Female,28,Bachelor,2,Executive,78235.13,30,No,4,3,2,2,0
1978,HR,Male,52,High School,23,Consultant,50726.43,49,Yes,1,4,2,23,1
1979,Sales,Female,54,Bachelor,5,Consultant,44874.58,50,No,2,2,1,16,0
1980,Marketing,Female,42,High School,24,Analyst,132835.4,19,No,4,2,2,29,0
1981,Sales,Male,44,Master,24,Engineer,67410.56,46,No,2,2,1,13,0
1982,Sales,Female,21,High School,15,Consultant,84569.83,11,No,1,4,4,4,0
1983,HR,Male,49,Master,16,Engineer,137827.33,97,No,4,2,1,9,1
1984,Sales,Male,57,PhD,26,Manager,91405.78,19,No,1,4,1,25,0
1985,Sales,Female,57,PhD,24,Analyst,35671.92,28,No,2,1,3,19,0
1986,Sales,Female,47,PhD,8,Executive,35376.09,68,Yes,4,4,3,22,0
1987,Marketing,Female,50,High School,3,Executive,55960.98,62,Yes,3,2,3,18,0
1988,Operations,Male,51,Bachelor,15,Consultant,36701.0,65,No,4,2,5,23,0
1989,Marketing,Male,41,PhD,11,Executive,115426.31,24,No,3,4,4,29,0
1990,Marketing,Female,57,PhD,16,Analyst,29806.69,37,No,2,3,4,17,0
1991,Finance,Female,37,High School,11,Engineer,33708.01,59,Yes,2,1,3,26,0
1992,HR,Female,28,Bachelor,4,Executive,99188.34,73,No,3,4,3,10,0
1993,IT,Male,35,PhD,20,Executive,89068.11,92,Yes,4,1,3,0,0
1994,Operations,Female,26,PhD,6,Engineer,79896.78,7,No,4,4,5,22,0
1995,Operations,Female,56,High School,12,Engineer,42694.81,84,Yes,4,4,1,18,1
1996,Sales,Female,30,Master,4,Analyst,148968.89,52,No,1,2,2,20,0
1997,HR,Female,42,High School,14,Executive,64812.27,27,Yes,4,3,5,22,0
1998,HR,Male,25,Bachelor,17,Engineer,119839.49,15,No,2,4,2,18,1
1999,Finance,Female,49,High School,15,Engineer,112237.75,61,No,3,4,3,0,0
2000,Operations,Male,21,High School,22,Manager,142956.2,59,No,3,3,1,16,0
2001,Finance,Female,53,Bachelor,9,Engineer,114633.08,4,No,3,3,3,26,0
2002,Operations,Male,48,Master,8,Manager,81697.94,37,No,1,1,3,19,0
2003,Marketing,Male,35,PhD,23,Analyst,81307.55,15,No,4,3,2,9,0
2004,HR,Male,50,High School,26,Engineer,126914.91,24,No,3,1,1,3,0
2005,Sales,Female,22,Master,9,Manager,67142.94,57,Yes,3,2,4,18,0
2006,Marketing,Male,55,Master,5,Manager,83359.76,39,No,2,2,1,0,0
2007,Marketing,Male,58,PhD,11,Consultant,149923.66,48,No,3,3,4,16,0
2008,Finance,Male,52,Master,0,Consultant,61617.74,7,No,4,4,5,9,0
2009,Sales,Female,42,Bachelor,24,Executive,143259.23,36,No,2,3,2,9,0
2010,IT,Female,50,Bachelor,11,Consultant,135962.92,24,Yes,2,1,2,2,0
2011,IT,Female,38,Master,1,Consultant,104142.45,18,No,4,1,5,23,0
2012,Finance,Male,54,High School,6,Manager,95988.79,2,No,2,2,4,3,0
2013,Marketing,Female,55,Master,5,Engineer,36560.11,31,No,1,4,1,21,0
2014,Sales,Male,37,Bachelor,18,Executive,149577.81,54,No,3,3,2,12,0
2015,Operations,Female,31,Master,4,Manager,148285.81,9,No,1,1,3,13,0
2016,HR,Male,44,High School,8,Manager,96974.38,39,No,1,3,5,11,0
2017,IT,Female,30,Master,13,Engineer,72665.53,71,No,2,3,3,4,0
2018,IT,Female,41,PhD,26,Manager,81432.6,36,No,3,4,2,26,0
2019,HR,Male,38,PhD,2,Manager,45710.51,17,No,2,2,1,3,0
2020,Finance,Male,33,High School,27,Consultant,90863.26,50,Yes,1,3,2,17,0
2021,HR,Male,25,Master,25,Analyst,77021.89,52,No,1,3,2,7,0
2022,HR,Male,26,High School,1,Manager,32273.61,51,No,3,1,4,9,1
2023,Finance,Male,56,Master,13,Executive,141169.67,47,No,4,2,4,5,0
2024,HR,Male,45,Bachelor,3,Engineer,125102.02,20,No,2,3,2,12,0
2025,IT,Male,32,High School,17,Engineer,78083.79,1,No,4,4,1,3,0
2026,Finance,Female,22,Master,29,Consultant,108106.33,48,Yes,1,4,1,12,0
2027,IT,Male,25,High School,20,Manager,96025.93,33,No,4,1,5,18,0
2028,HR,Male,58,Master,7,Executive,129407.99,58,Yes,2,1,2,24,0
2029,Sales,Female,41,Master,18,Analyst,43879.92,79,Yes,2,1,3,17,0
2030,HR,Female,46,Master,17,Executive,143812.95,47,No,3,4,2,16,0
2031,HR,Male,56,High School,2,Analyst,58978.87,47,No,3,2,4,20,0
2032,Marketing,Male,51,Master,11,Consultant,61045.16,29,No,2,3,4,18,0
2033,Sales,Female,52,Bachelor,18,Consultant,146207.3,41,Yes,3,2,4,5,0
2034,Marketing,Female,52,PhD,0,Manager,72906.18,37,No,1,1,5,17,0
2035,HR,Male,42,PhD,15,Executive,74867.02,46,Yes,2,2,4,5,0
2036,Sales,Male,51,High School,13,Executive,107554.86,77,No,2,2,4,28,0
2037,Sales,Male,37,PhD,25,Analyst,40286.21,31,Yes,2,4,3,11,0
2038,HR,Female,24,Master,3,Analyst,142491.97,32,No,3,3,4,16,0
2039,HR,Female,38,High School,11,Consultant,86816.24,26,No,2,3,4,20,0
2040,Marketing,Female,22,High School,6,Consultant,112317.66,39,No,2,1,3,2,0
2041,HR,Female,25,PhD,4,Analyst,91768.2,69,No,4,4,3,8,1
2042,HR,Male,35,Bachelor,13,Analyst,132030.32,85,Yes,1,3,5,18,0
2043,HR,Male,45,Master,24,Analyst,57636.86,56,No,1,1,4,15,0
2044,Marketing,Male,55,Master,21,Consultant,88536.73,70,No,4,4,5,21,0
2045,HR,Female,29,Bachelor,17,Engineer,68317.18,42,Yes,1,2,2,13,0
2046,IT,Female,25,PhD,3,Consultant,92309.38,37,Yes,1,3,5,6,0
2047,HR,Male,28,Bachelor,22,Analyst,84787.05,72,Yes,3,4,1,12,0
2048,HR,Male,34,High School,27,Engineer,103832.35,64,Yes,1,2,1,24,0
2049,Finance,Male,37,Bachelor,17,Manager,35908.71,12,Yes,2,4,5,17,0
2050,Sales,Male,36,Master,2,Executive,43799.48,81,No,4,1,3,4,1
2051,Marketing,Male,55,High School,22,Executive,111146.39,49,No,3,2,2,9,1
2052,HR,Female,31,Bachelor,24,Analyst,147419.42,17,No,1,1,4,12,1
2053,Finance,Male,45,Bachelor,20,Engineer,61845.58,10,Yes,2,4,4,19,0
2054,Sales,Male,27,Bachelor,19,Manager,92628.63,1,Yes,2,3,4,13,0
2055,HR,Female,52,Bachelor,18,Executive,73167.52,46,No,1,4,3,17,0
2056,Operations,Male,22,PhD,14,Analyst,34907.8,65,No,2,3,3,25,0
2057,Sales,Female,50,Bachelor,15,Analyst,46715.43,13,Yes,2,3,1,28,0
2058,Marketing,Female,47,High School,15,Manager,40973.77,53,No,3,1,1,19,0
2059,Sales,Female,49,High School,10,Analyst,88180.56,5,Yes,4,3,2,6,0
2060,Sales,Male,30,High School,21,Consultant,48079.6,58,Yes,4,2,4,4,0
2061,Finance,Male,55,Bachelor,10,Manager,117880.35,23,No,1,4,3,11,0
2062,Finance,Female,38,Master,10,Manager,114007.87,98,No,1,1,3,23,0
2063,IT,Female,59,Bachelor,24,Analyst,63484.64,95,No,2,3,4,5,0
2064,Sales,Female,52,Bachelor,7,Consultant,118544.43,74,No,1,2,2,18,1
2065,Finance,Female,27,High School,8,Analyst,58510.81,83,Yes,4,3,1,18,0
2066,Finance,Female,29,High School,28,Manager,149220.2,43,No,1,1,3,28,1
2067,HR,Male,39,Master,21,Manager,72486.1,77,Yes,2,1,5,17,0
2068,IT,Female,23,Master,2,Manager,106538.38,8,No,4,1,4,17,0
2069,Marketing,Female,58,Master,10,Consultant,65546.29,11,No,2,2,2,9,0
2070,Sales,Male,21,PhD,7,Manager,81547.14,6,Yes,2,4,3,10,0
2071,HR,Male,58,Master,21,Engineer,141628.42,33,No,2,4,2,9,0
2072,Operations,Male,58,Master,25,Analyst,82313.78,2,No,1,2,5,6,0
2073,Marketing,Female,48,Master,19,Engineer,83559.21,58,Yes,1,1,5,8,1
2074,IT,Female,24,High School,5,Consultant,24227.72,53,Yes,1,1,3,22,1
2075,HR,Male,58,Master,13,Consultant,80945.66,96,No,2,3,2,5,0
2076,IT,Female,32,High School,14,Manager,141675.89,36,Yes,4,1,3,7,1
2077,Operations,Female,25,PhD,14,Consultant,120016.24,42,No,3,1,3,25,0
2078,Marketing,Male,38,Master,18,Analyst,90589.31,95,Yes,1,4,1,25,0
2079,Operations,Female,31,PhD,6,Executive,128218.65,69,No,3,2,3,24,0
2080,Marketing,Female,49,Master,12,Manager,135436.27,94,Yes,1,3,1,1,0
2081,Sales,Female,47,Bachelor,24,Analyst,61801.43,36,No,3,1,5,20,0
2082,Marketing,Female,42,High School,2,Consultant,135594.89,11,No,1,3,3,23,1
2083,IT,Male,51,High School,0,Manager,139228.72,90,Yes,1,4,3,23,0
2084,HR,Female,51,Bachelor,16,Analyst,66488.54,85,No,3,3,3,14,0
2085,Marketing,Male,45,High School,11,Executive,88769.5,99,No,1,4,1,8,0
2086,Finance,Female,21,Bachelor,18,Engineer,29682.69,84,Yes,4,1,1,10,1
2087,Operations,Female,36,Bachelor,9,Engineer,124399.01,22,No,2,2,3,22,0
2088,Marketing,Female,41,Bachelor,24,Consultant,97027.24,1,Yes,1,1,4,7,0
2089,Operations,Male,32,High School,24,Executive,133809.41,32,No,2,4,5,21,0
2090,Sales,Male,27,PhD,3,Consultant,91423.41,43,No,3,3,2,20,0
2091,IT,Female,42,Bachelor,6,Manager,115291.75,27,No,2,1,3,9,0
2092,Finance,Male,58,PhD,3,Consultant,30875.41,19,No,1,2,4,3,0
2093,IT,Male,43,Master,1,Executive,84368.89,18,No,2,1,1,29,0
2094,Finance,Male,21,Bachelor,22,Manager,21071.68,22,No,3,3,5,18,0
2095,HR,Female,24,Bachelor,15,Consultant,134134.74,90,No,2,3,3,21,1
2096,IT,Female,51,PhD,24,Consultant,87127.23,70,Yes,4,3,3,3,0
2097,Sales,Male,31,PhD,16,Engineer,62133.94,31,No,3,4,5,7,0
2098,Finance,Female,22,PhD,15,Manager,135148.18,62,No,2,2,5,16,0
2099,Marketing,Male,31,Master,26,Manager,93281.42,1,No,4,1,2,5,0
2100,HR,Female,39,PhD,7,Manager,73255.62,4,Yes,1,4,5,13,0
2101,Operations,Male,33,Master,11,Analyst,82908.23,3,No,3,2,4,4,0
2102,Operations,Female,49,PhD,20,Consultant,59130.44,70,Yes,1,1,5,9,0
2103,Finance,Female,50,Master,26,Manager,134410.49,21,No,3,4,4,25,0
2104,HR,Male,23,PhD,7,Manager,72060.9,92,Yes,4,4,4,23,0
2105,IT,Female,35,Master,7,Manager,55844.23,92,No,1,1,3,7,0
2106,IT,Male,48,Bachelor,20,Consultant,114669.11,90,No,4,1,3,2,0
2107,Sales,Male,42,Bachelor,14,Engineer,131437.59,30,Yes,2,2,4,4,0
2108,HR,Female,38,PhD,17,Analyst,144083.81,10,No,1,3,3,8,0
2109,Operations,Female,43,Master,23,Executive,26519.75,42,No,3,4,3,21,0
2110,Finance,Female,23,PhD,24,Consultant,107594.78,89,No,3,1,5,5,0
2111,Marketing,Male,53,PhD,26,Engineer,49291.83,59,No,4,4,1,21,0
2112,Operations,Female,45,Bachelor,24,Consultant,53944.88,62,Yes,3,3,1,17,0
2113,Sales,Male,39,Master,7,Manager,40115.53,44,No,2,4,4,13,0
2114,Operations,Male,58,PhD,20,Consultant,44819.4,98,Yes,3,4,3,12,1
2115,IT,Male,34,Master,0,Manager,96461.6,92,Yes,1,4,4,17,0
2116,Finance,Male,35,PhD,27,Engineer,94818.1,20,No,3,4,2,12,0
2117,Finance,Female,30,Bachelor,3,Engineer,85901.69,72,No,4,1,4,28,0
2118,Marketing,Female,38,Master,26,Executive,40601.95,67,Yes,4,3,5,1,0
2119,IT,Male,51,Bachelor,8,Analyst,37693.57,2,Yes,4,1,2,17,0
2120,Sales,Female,50,High School,22,Consultant,50070.27,83,No,2,2,3,16,0
2121,HR,Male,33,Master,4,Consultant,100717.3,92,No,1,3,3,18,0
2122,Marketing,Male,55,Bachelor,11,Executive,112325.67,57,No,3,2,5,13,0
2123,HR,Female,24,PhD,19,Engineer,28455.44,55,No,2,1,5,29,0
2124,IT,Male,26,Bachelor,2,Manager,107479.65,82,No,3,1,5,14,0
2125,Operations,Female,45,High School,8,Analyst,128275.5,16,Yes,2,1,3,21,0
2126,Marketing,Female,28,Master,22,Executive,140645.16,30,No,3,3,4,7,0
2127,IT,Female,40,Bachelor,23,Analyst,100900.6,71,No,1,4,3,10,0
2128,Operations,Male,22,Master,0,Consultant,125892.88,60,No,1,3,5,27,0
2129,Sales,Male,31,PhD,10,Consultant,39262.38,53,Yes,2,3,2,11,0
2130,Operations,Female,32,Bachelor,29,Consultant,36191.4,31,Yes,3,2,1,28,0
2131,Operations,Male,46,PhD,6,Manager,44016.07,76,Yes,2,2,1,23,0
2132,Operations,Female,31,Master,17,Engineer,91996.17,31,No,1,4,3,8,0
2133,IT,Male,36,High School,16,Analyst,33640.42,5,No,1,4,5,26,0
2134,HR,Male,27,Master,29,Manager,53089.59,52,No,3,2,3,15,0
2135,Sales,Female,52,PhD,23,Executive,96727.87,76,Yes,3,2,1,24,1
2136,IT,Female,25,PhD,18,Engineer,80034.5,93,No,3,2,1,3,0
2137,IT,Male,30,Bachelor,18,Engineer,105887.77,36,No,4,3,5,21,1
2138,IT,Female,32,High School,0,Analyst,68764.9,16,No,2,1,3,13,0
2139,Marketing,Male,21,PhD,4,Manager,43745.07,4,No,2,4,2,21,0
2140,IT,Male,24,Bachelor,9,Engineer,51398.62,73,No,1,4,2,9,0
2141,Finance,Female,42,PhD,10,Consultant,138129.46,70,No,4,3,3,14,0
2142,Operations,Male,46,Master,2,Consultant,35819.76,78,No,3,3,5,6,0
2143,Operations,Male,32,Master,6,Manager,38617.71,22,No,3,3,3,29,1
2144,IT,Female,30,Bachelor,2,Executive,123608.33,75,No,3,3,3,23,1
2145,Marketing,Male,35,PhD,13,Consultant,79204.8,8,No,4,2,2,19,0
2146,Finance,Female,55,Master,5,Engineer,126573.89,9,No,2,4,3,0,1
2147,HR,Female,57,Master,9,Analyst,77602.9,58,No,1,2,2,10,0
2148,IT,Female,55,Bachelor,9,Engineer,57920.38,72,No,2,1,5,22,0
2149,Finance,Female,38,Master,15,Analyst,30284.75,51,Yes,2,3,2,6,1
2150,Finance,Male,46,High School,10,Consultant,143800.73,42,Yes,3,4,5,8,0
2151,Operations,Male,30,High School,13,Engineer,40179.62,27,No,2,2,1,14,0
2152,Sales,Male,41,High School,13,Consultant,110475.28,81,No,4,3,1,21,0
2153,Finance,Male,28,PhD,19,Consultant,73004.21,34,No,3,4,2,14,0
2154,HR,Male,22,PhD,23,Manager,131474.35,36,Yes,2,2,1,12,0
2155,Marketing,Male,23,Master,0,Manager,92408.43,70,Yes,3,1,2,14,0
2156,Finance,Female,41,PhD,20,Executive,71815.36,46,No,4,4,5,5,0
2157,Finance,Female,36,Bachelor,9,Consultant,50138.71,46,Yes,3,3,1,4,0
2158,Sales,Male,30,Master,5,Consultant,69186.1,22,Yes,1,2,5,0,0
2159,Finance,Male,36,Master,7,Executive,90361.68,16,No,1,3,2,2,0
2160,Finance,Male,23,PhD,3,Engineer,50807.58,98,Yes,4,3,3,20,0
2161,Operations,Female,58,Master,5,Engineer,55525.64,83,No,4,2,3,17,0
2162,Finance,Female,48,Bachelor,2,Engineer,107562.73,67,No,4,1,5,23,0
2163,Sales,Female,26,High School,29,Manager,32242.52,37,No,1,4,1,25,0
2164,Sales,Male,35,PhD,12,Executive,76891.23,57,No,1,1,3,26,0
2165,HR,Female,35,Master,3,Manager,56458.41,78,Yes,1,2,2,7,1
2166,Marketing,Female,40,Master,2,Analyst,120073.51,3,No,3,1,1,6,0
2167,IT,Female,43,High School,11,Executive,143138.36,37,No,4,2,4,16,0
2168,HR,Male,58,Master,10,Analyst,107960.09,54,Yes,3,4,3,7,1
2169,HR,Male,21,PhD,24,Manager,42693.49,53,No,3,3,5,24,0
2170,Operations,Male,51,Master,13,Analyst,63160.08,55,No,4,3,5,28,0
2171,Operations,Female,30,Master,19,Analyst,117304.45,10,No,1,1,3,13,0
2172,Sales,Male,54,PhD,23,Analyst,38229.96,63,Yes,2,1,3,7,0
2173,Finance,Male,37,Master,1,Executive,99244.48,4,Yes,1,3,5,10,0
2174,Marketing,Male,46,Master,8,Consultant,30343.02,19,No,4,2,3,4,0
2175,Marketing,Male,52,Master,6,Executive,133006.44,11,Yes,2,3,4,17,0
2176,Finance,Female,58,High School,28,Analyst,112566.58,20,No,4,1,2,3,0
2177,Operations,Male,23,PhD,6,Manager,26629.43,1,No,3,3,2,14,0
2178,HR,Female,37,Master,9,Executive,101440.9,69,No,4,4,3,14,0
2179,Operations,Male,51,PhD,13,Consultant,134673.34,4,No,3,2,2,0,0
2180,Finance,Male,59,PhD,25,Executive,43512.77,84,No,2,2,1,19,1
2181,HR,Female,21,PhD,28,Engineer,97128.69,84,Yes,2,2,4,11,0
2182,Operations,Female,31,High School,19,Analyst,62140.53,64,No,3,2,4,4,0
2183,Operations,Male,23,Master,26,Engineer,137858.84,90,No,2,2,3,12,1
2184,Sales,Female,34,High School,29,Executive,90272.55,16,Yes,4,1,2,23,1
2185,IT,Female,48,Bachelor,11,Consultant,40010.21,16,No,2,2,3,23,0
2186,Finance,Male,32,High School,27,Analyst,134393.53,12,No,4,3,5,1,0
2187,HR,Male,45,High School,2,Manager,95488.66,19,Yes,2,2,3,2,0
2188,Marketing,Male,37,Bachelor,21,Consultant,110736.96,3,No,1,2,4,14,0
2189,Finance,Female,42,Master,6,Consultant,114778.0,91,No,1,3,1,9,0
2190,Marketing,Male,48,PhD,20,Manager,23854.11,6,No,1,3,5,4,0
2191,HR,Male,44,High School,24,Engineer,52013.91,67,No,2,4,3,7,0
2192,HR,Female,38,Bachelor,20,Consultant,29762.37,89,No,2,2,5,6,0
2193,Operations,Female,59,High School,7,Engineer,47749.53,90,Yes,4,2,2,27,0
2194,IT,Male,45,PhD,14,Manager,116969.02,32,No,3,1,2,8,0
2195,IT,Male,37,Master,18,Analyst,37957.61,96,Yes,3,2,5,21,1
2196,Sales,Female,31,Bachelor,9,Executive,96442.41,8,No,4,4,2,22,0
2197,HR,Male,53,High School,7,Manager,51202.21,13,No,3,4,4,24,0
2198,HR,Male,57,High School,27,Analyst,63990.21,60,No,1,3,5,17,0
2199,IT,Female,44,PhD,19,Executive,138358.52,25,No,4,1,4,5,0
2200,Finance,Female,38,PhD,8,Manager,86915.37,88,No,4,4,4,29,0
2201,Finance,Female,24,Master,20,Manager,94549.47,1,No,1,2,1,9,0
2202,Marketing,Female,26,PhD,27,Manager,39668.93,62,No,1,2,1,18,0
2203,HR,Female,43,Master,4,Analyst,65856.95,25,No,1,1,2,20,0
2204,Sales,Male,56,High School,3,Executive,49322.47,1,No,3,2,1,26,0
2205,Operations,Male,47,Master,4,Engineer,103023.36,38,No,4,4,5,17,0
2206,Operations,Female,43,Master,7,Engineer,70785.77,86,Yes,4,1,3,21,0
2207,Operations,Male,45,High School,7,Engineer,33472.66,36,No,4,1,5,10,0
2208,Finance,Male,41,Bachelor,24,Executive,52180.0,95,Yes,1,4,2,2,0
2209,IT,Male,39,PhD,12,Engineer,36897.64,0,No,4,4,2,28,0
2210,Operations,Female,48,High School,17,Engineer,114567.26,15,Yes,2,2,3,18,0
2211,Operations,Female,35,High School,26,Manager,43765.39,34,Yes,4,2,5,9,0
2212,Marketing,Female,53,High School,12,Consultant,92315.83,86,Yes,1,3,4,29,0
2213,Sales,Female,36,PhD,25,Executive,69412.0,39,No,3,3,3,19,0
2214,Marketing,Male,39,PhD,29,Consultant,70891.0,19,No,4,4,4,0,0
2215,Marketing,Female,44,PhD,9,Analyst,109966.2,78,No,1,2,5,2,0
2216,Marketing,Female,53,PhD,26,Analyst,78997.36,88,No,2,2,2,11,0
2217,Sales,Male,56,PhD,11,Manager,124387.14,47,No,1,3,4,7,0
2218,HR,Male,54,Master,3,Executive,32912.05,58,Yes,1,1,1,18,0
2219,IT,Female,43,PhD,15,Manager,45331.69,13,No,4,4,5,22,0
2220,Finance,Male,43,PhD,14,Manager,64318.33,19,No,4,4,2,0,0
2221,Finance,Female,24,Master,6,Engineer,73203.34,42,No,3,4,5,29,0
2222,IT,Male,32,Master,5,Engineer,139297.47,98,No,3,4,4,14,0
2223,IT,Male,53,Master,23,Manager,116818.37,47,Yes,4,3,1,2,0
2224,IT,Male,25,Bachelor,20,Manager,136483.57,80,Yes,3,2,4,10,1
2225,IT,Female,25,PhD,21,Manager,146996.82,24,No,2,3,2,29,0
2226,IT,Female,22,Bachelor,8,Manager,135881.89,50,No,4,3,4,29,0
2227,HR,Male,56,High School,11,Engineer,130709.01,96,No,4,4,2,0,0
2228,IT,Male,21,Bachelor,21,Manager,31288.67,67,No,1,4,5,5,0
2229,Sales,Female,39,Bachelor,6,Engineer,143647.28,72,Yes,4,3,4,23,0
2230,IT,Male,59,Bachelor,25,Consultant,58819.17,70,No,2,3,3,13,0
2231,IT,Female,56,Master,11,Analyst,123246.7,60,No,4,2,4,7,0
2232,Operations,Female,21,Bachelor,12,Manager,44104.16,28,No,3,3,1,0,0
2233,Marketing,Male,56,PhD,10,Consultant,98417.08,73,No,1,4,5,18,0
2234,Sales,Male,53,Master,21,Manager,129312.21,64,Yes,1,3,4,29,0
2235,Marketing,Female,51,PhD,20,Analyst,82342.73,43,Yes,2,1,4,29,1
2236,Marketing,Male,42,PhD,3,Manager,91815.07,89,No,2,2,5,25,0
2237,Finance,Female,56,Master,12,Analyst,52926.18,74,No,1,4,1,28,0
2238,Sales,Female,46,PhD,14,Engineer,75992.62,90,Yes,3,1,2,9,0
2239,Marketing,Male,53,Bachelor,2,Engineer,109704.12,32,No,1,2,2,7,0
2240,IT,Male,41,PhD,3,Manager,136372.24,21,No,1,3,5,5,0
2241,Finance,Male,25,Bachelor,15,Engineer,128072.87,90,No,3,1,2,7,0
2242,HR,Female,23,Bachelor,26,Manager,79651.53,21,No,3,4,2,15,0
2243,Finance,Male,43,PhD,8,Analyst,128984.45,31,Yes,2,3,5,8,0
2244,HR,Female,44,Bachelor,13,Analyst,50036.26,93,No,3,2,5,10,0
2245,HR,Male,59,Master,24,Consultant,48493.36,23,Yes,1,2,1,5,0
2246,IT,Male,50,Master,22,Consultant,72154.08,11,No,3,2,2,7,0
2247,Sales,Male,28,PhD,1,Executive,100767.92,37,Yes,3,4,4,4,0
2248,Sales,Female,43,PhD,3,Analyst,106667.42,17,No,4,4,4,1,0
2249,Finance,Female,44,Bachelor,19,Executive,98368.33,30,No,1,1,2,20,0
2250,HR,Male,54,Master,0,Analyst,103014.22,75,Yes,1,1,3,15,0
2251,Sales,Female,56,High School,17,Engineer,20720.9,86,No,4,1,1,17,0
2252,HR,Female,46,High School,5,Analyst,73707.67,9,Yes,1,3,3,16,0
2253,IT,Male,46,High School,7,Engineer,98735.54,49,No,4,4,2,26,0
2254,Finance,Male,33,Bachelor,4,Analyst,118391.81,98,Yes,2,2,4,7,0
2255,Marketing,Female,31,Bachelor,13,Manager,87125.51,96,No,3,1,3,10,0
2256,IT,Female,58,PhD,8,Manager,84681.06,77,No,2,3,4,18,0
2257,Finance,Female,23,PhD,17,Engineer,127672.71,61,No,1,4,3,26,0
2258,Finance,Female,23,PhD,28,Analyst,58507.59,84,No,2,4,2,22,0
2259,IT,Female,50,High School,0,Manager,53328.48,76,No,4,1,2,20,0
2260,Operations,Female,36,High School,15,Executive,50399.7,87,No,4,1,3,5,1
2261,Operations,Male,37,PhD,8,Manager,21103.06,75,No,4,1,5,22,1
2262,HR,Female,26,PhD,9,Executive,102383.1,29,Yes,4,1,3,5,0
2263,Marketing,Male,41,Master,29,Executive,68252.58,17,Yes,3,1,3,22,1
2264,HR,Male,23,PhD,15,Manager,86233.54,7,No,1,2,1,2,0
2265,IT,Female,31,Master,14,Consultant,51844.66,80,No,1,2,4,25,0
2266,IT,Male,44,PhD,6,Consultant,46944.64,80,No,1,1,5,8,0
2267,Sales,Male,49,PhD,21,Manager,120765.2,70,No,4,1,3,27,0
